400.000000	-0.001048
402.000000	0.008955
404.000000	0.020408
406.000000	0.015751
408.000000	-0.009688
410.000000	-0.022271
412.000000	-0.014237
414.000000	-0.007823
416.000000	-0.009153
418.000000	-0.015778
420.000000	-0.020533
422.000000	-0.009833
424.000000	-0.011702
426.000000	-0.013570
428.000000	-0.015439
430.000000	-0.018247
432.000000	0.007207
434.000000	0.012009
436.000000	0.016810
438.000000	-0.004291
440.000000	-0.008112
442.000000	-0.006432
444.000000	-0.010709
446.000000	-0.007371
448.000000	0.001450
450.000000	0.004736
452.000000	0.002375
454.000000	0.000766
456.000000	0.008720
458.000000	0.017269
460.000000	0.015623
462.000000	0.006283
464.000000	-0.010412
466.000000	-0.030511
468.000000	-0.020820
470.000000	0.012583
472.000000	0.003480
474.000000	-0.026716
476.000000	-0.029734
478.000000	-0.018731
480.000000	-0.018019
482.000000	-0.040898
484.000000	-0.038493
486.000000	0.004460
488.000000	0.016688
490.000000	0.005656
492.000000	0.010585
494.000000	-0.000120
496.000000	-0.024419
498.000000	-0.018090
500.000000	-0.001467
502.000000	-0.001428
504.000000	-0.007494
506.000000	-0.007318
508.000000	0.004938
510.000000	0.017914
512.000000	0.021750
514.000000	0.014781
516.000000	0.007244
518.000000	0.011353
520.000000	0.030782
522.000000	0.032959
524.000000	-0.011493
526.000000	-0.021437
528.000000	0.016243
530.000000	0.010694
532.000000	-0.012264
534.000000	-0.007111
536.000000	-0.003054
538.000000	-0.006216
540.000000	-0.002982
542.000000	-0.001101
544.000000	-0.000769
546.000000	0.011177
548.000000	0.024074
550.000000	0.023307
552.000000	0.009960
554.000000	-0.009231
556.000000	-0.024105
558.000000	-0.022072
560.000000	-0.004460
562.000000	0.010979
564.000000	0.018363
566.000000	0.019650
568.000000	0.020854
570.000000	0.017620
572.000000	0.003647
574.000000	-0.006700
576.000000	-0.006502
578.000000	-0.004188
580.000000	-0.015569
582.000000	-0.038455
584.000000	-0.035028
586.000000	-0.006748
588.000000	0.019008
590.000000	0.023533
592.000000	0.013458
594.000000	0.012664
596.000000	0.004568
598.000000	-0.014774
600.000000	-0.009374
602.000000	0.004773
604.000000	0.000592
606.000000	0.006115
608.000000	0.012643
610.000000	-0.013611
612.000000	-0.029469
614.000000	-0.015885
616.000000	-0.014345
